created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Aug 09 06:41:48 +0000 2023;1689165063511580672;"Prediksi skor PSIS Semarang Vs Arema FC di liga 1 Stadion Jatidiri #pssi #psissemarang #aremafc #headtohead #prediksiskor #liga1  https://t.co/UcPZNCq4yJ";0;0;1;1;in;1609843838029529088;1689165063511580672;PutriIn22836341;https://twitter.com/PutriIn22836341/status/1689165063511580672
Wed Aug 09 06:34:19 +0000 2023;1689163176926150657;"Prediksi psis Semarang vs Arema FC #briliga1 #aremafc #psissemarang #pssi #liga1  https://t.co/UcPZNCq4yJ";0;0;1;1;in;1609843838029529088;1689163176926150657;PutriIn22836341;https://twitter.com/PutriIn22836341/status/1689163176926150657
Wed Aug 09 06:22:05 +0000 2023;1689160100257398784;"Manajemen Persib Bandung: Kami Menyayangkan Kericuhan Suporter Persib dengan Suporter Persis #KomdisPSSI #Liga1Indonesia #PersibBandung #PersisSolo #PSSI  https://t.co/h8D3Ri7xTv https://t.co/md4wS9bJJv";0;0;1;2;in;1139396104347250688;1689160100257398784;Beritabaruco;https://twitter.com/Beritabaruco/status/1689160100257398784
Wed Aug 09 06:07:03 +0000 2023;1689156316336730112;"5 Pemain Persija Jakarta Dipanggil ke Timnas Indonesia U-23 #PersijaJakarta #PSSI #ShinTaeyong #TimnasIndonesia  https://t.co/OGxp3JibKj https://t.co/DulSrA1zI2";0;0;0;1;in;1139396104347250688;1689156316336730112;Beritabaruco;https://twitter.com/Beritabaruco/status/1689156316336730112
Wed Aug 09 06:05:00 +0000 2023;1689155799514284032;"PSSI Utus Dua Exco untuk Komunikasi dengan Klub Terkait TC Timnas U-23.  #bolaskorcom #pssi #timnasindonesia #liga1  https://t.co/vtbKxRCCC1";0;0;0;0;in;940477788959555584;1689155799514284032;bolaskorcom;https://twitter.com/bolaskorcom/status/1689155799514284032
Wed Aug 09 03:31:05 +0000 2023;1689117065117065217;"Ini Pemain Baur di Skuad Timnas Indonesia U-23 #PialaAFF #PSSI #TimnasIndonesia  https://t.co/ArUqWByOSQ https://t.co/1J2dVOQuxn";0;0;0;1;in;1139396104347250688;1689117065117065217;Beritabaruco;https://twitter.com/Beritabaruco/status/1689117065117065217
Wed Aug 09 01:55:59 +0000 2023;1689093133915840512;"Akhirnya babang tampan main juga guys, Bravo Elkan Baggot 🔥🔥🔥 * #Ligasatuindonesia1 #BRILiga1 #PSSI #TimnasIndonesia #elkanbaggott #ligachampions #PemainAbroad #carabaocup #itfc https://t.co/45coVrIOqH";0;0;0;0;in;1659401227590045698;1689093133915840512;seputar_liga1;https://twitter.com/seputar_liga1/status/1689093133915840512
Wed Aug 09 01:50:00 +0000 2023;1689091626390392833;"Pernah Batalkan Acara Anies di Stadion Patriot Gegara Regulasi PSSI, Pemkot Bekasi Izinkan Senam Sparko Sebelum Pertandingan Liga 1  #aniesbaswedan #StadionPatriot #PSSI   https://t.co/qQqQVY0dMG";0;0;0;0;in;1504683416314585090;1689091626390392833;disway_id;https://twitter.com/disway_id/status/1689091626390392833
Wed Aug 09 00:39:09 +0000 2023;1689073798409252864;"Jadwal Liga 1 Persija vs Borneo FC, Leo Lelis Fokus Situasi Bertahan dan Menyerang   https://t.co/Eu6udS6NDc #BorneoFC #Liga1 #Liga #soccer #KalimantanTimur #Samarinda #football #footballprediction #LigaIndonesia #update #PSSI #updates #UpdateNews #Leo #PersijaDay #Persija";0;0;0;0;in;103551225;1689073798409252864;tribunkaltim;https://twitter.com/tribunkaltim/status/1689073798409252864
Wed Aug 09 00:14:27 +0000 2023;1689067582262059016;"Persikabo 1973, Bhayangkara FC dan Persib Derita Kekalahan, PSS, Persebaya dan Persis Raih Kemenangan https://t.co/gUIoQRgT9x   #briliga1 #Sepakbola #pssi #PersikaboVsPSS #BhayangkarafcvsPersebaya #PersisVsPersib";0;0;0;0;in;98238227;1689067582262059016;Kangsil;https://twitter.com/Kangsil/status/1689067582262059016
Tue Aug 08 22:38:00 +0000 2023;1689043308012871684;"PSSI mengumumkan 23 pemain Timnas Indonesia U-23 pilihan Shin Tae-yong untuk Piala AFF U-23 2023.  Optimis raih hasil terbaik 💪  #BolacomID #BLCBM #PSSI #ShinTaeyong #PialaAFFU232023 https://t.co/2lF94pNG6K";0;0;0;7;in;1486284086;1689043308012871684;bolacomID;https://twitter.com/bolacomID/status/1689043308012871684
Tue Aug 08 16:35:51 +0000 2023;1688952169913888775;"Wah ini sih harus banget dateng ke stadion buat dukung Timnas Indonesia di ajang Piala Dunia U17, yukkk kita dukung demi sepakbola Indonesia lebih baik kedepannya   #pssi #fifa #sepakbolaindonesia #pialaduniau17 #erickthohir #erickthohirsolusirakyat Ruben Onsu #OPPOReno10 Ciro https://t.co/CxmD6EMbM9";0;0;0;0;in;1672679260581167106;1688952169913888775;aldiwinoto;https://twitter.com/aldiwinoto/status/1688952169913888775
