created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jul 22 15:09:09 +0000 2023;1682769759652417537;"Bila perlu ambil pak.@prabowo #PSSI dari si #ET, PEGANG SM PAK.HASYIM  sy setujuuuu sekale sbg wrg yg cnt ⚽ krn goodwil pak.prabowo sy yakin bgt 👍";0;1;0;0;in;1607282686200283136;1682769759652417537;ondemande64;https://twitter.com/ondemande64/status/1682769759652417537
Sat Jul 22 14:52:49 +0000 2023;1682765650316644352;"Persebaya Surabaya Tidak Terima dengan Komdis PSSI, Ini Tanggapan Erick Thohir #ErickThohir #PersebayaSurabaya #PSSI  https://t.co/6SOIY4IPQw https://t.co/s2uhf0f09N";0;0;0;0;in;1139396104347250688;1682765650316644352;Beritabaruco;https://twitter.com/Beritabaruco/status/1682765650316644352
Sat Jul 22 14:52:47 +0000 2023;1682765638278979584;"7 Pemain Dicoret dari Timnas Indonesia U-17 #IndraSjafri #PSSI #TimnasIndonesia  https://t.co/9yANfwHfOW https://t.co/GPxReYVM8F";0;0;0;0;in;1139396104347250688;1682765638278979584;Beritabaruco;https://twitter.com/Beritabaruco/status/1682765638278979584
Sat Jul 22 14:25:31 +0000 2023;1682758777987289088;"Salut sih sama Pak @erickthohir yang punya komitmen untuk terus menyelesaikan pekerjaannya. Sosoknya bener2 tegak lurus sama amanahnya Pak Presiden @jokowi 😍  #erickthohir #ericksolusi #ETCawapresPilihan #presidenjokowi #jokowi #jokowidodo #menteribumn #bumn #ketumpssi #pssi https://t.co/DmOW2hw1U4";0;0;0;0;in;1593101452540809216;1682758777987289088;netizulbudiman;https://twitter.com/netizulbudiman/status/1682758777987289088
Sat Jul 22 14:12:33 +0000 2023;1682755514537766913;"#Bola Ketika Mandah Kerja Di Pedalaman HuTan Sawit, TV 14 ini adalah hiburan #Sepakbola #indosiar kami Di lapangan #kampar Gini amat perjuangan, Kawan? Harus Jalan Kaki ke Post BARAK #persib #psm #supporter #indonesia #kids90 #GenZ #sumatera #PSSI #garuda https://t.co/xb2VuzlAK0";0;0;0;0;in;264278480;1682755514537766913;abdi_cakrawala;https://twitter.com/abdi_cakrawala/status/1682755514537766913
Sat Jul 22 14:09:00 +0000 2023;1682754620475736066;"Marselino Ferdinan, Elkan Baggott, Pratama Arhan, Rafael Struick, dan Ivar Jenner absen dalam turnamen Piala AFF U-23 2023? Kenapa? Cek selengkapnya 👉 https://t.co/2InqO4T6Yp  #Prediksi  #LinkStreaming  #LiveStreaming  #Timnas  #Indonesia  #PialaAFFU23 #STY  #PSSI https://t.co/voEtkgDOn1";0;0;0;0;in;1658700695359619072;1682754620475736066;bolagol___;https://twitter.com/bolagol___/status/1682754620475736066
Sat Jul 22 13:36:45 +0000 2023;1682746507571888130;"Beruntungnya kita punya ketum seperti @erickthohir, yang selalu berusaha maksimal untuk sepak bola Indonesia  #erickthohir #ericksolusi #ketumpssi #pssi #fifa #matchday #timnas #timnasindonesia #pialadunia #pialaduniau17 #sepakbola #KitaGaruda #GarudaMendunia #AFC #seagames https://t.co/rvRBC2FPpM";0;0;0;0;in;1593156160818855936;1682746507571888130;montureng;https://twitter.com/montureng/status/1682746507571888130
Sat Jul 22 13:19:26 +0000 2023;1682742147026685952;"Kita percaya, di bawah naungan Ketum @erickthohir, timnas U-17 bisa terapkan revolusi mental, demi #GarudaMendunia!  #erickthohir #ericksolusi #ketumpssi #pssi #timnasindonesia #timnasu17 #talentagaruda  #kitagaruda #sepakbola #pialaduniau17 #fifa #matchday https://t.co/FGPgly5EdX";0;0;0;0;in;1593112434084306946;1682742147026685952;WalujoRaka;https://twitter.com/WalujoRaka/status/1682742147026685952
Sat Jul 22 12:41:49 +0000 2023;1682732680943906818;"Ga kaleng2 emang Pak Ketum @erickthohir, semoga wasit dan Liga Indonesia bisa jadi lebih baik lagi kedepannya  #erickthohir #ericksolusi #ketumpssi #pssi #fifa #matchday #timnas #sepakbolaindonesia #KitaGaruda #GarudaMendunia #wasit #wasitindonesia #liga #liga1 #liga2 #liga3 https://t.co/lk6vaFh3dz";0;0;0;0;in;1658377060094734336;1682732680943906818;bknisabiyan;https://twitter.com/bknisabiyan/status/1682732680943906818
Sat Jul 22 12:27:05 +0000 2023;1682728973506314240;"Manajemen Persebaya Anggap Komdis PSSI Semaunya Sendiri. 👇  Manajemen Persebauya Surabaya menyoroti Komdis (Komisi Disiplin) PSSI yang menjatuhkan sanksi semaunya sendiri. Utamanya… #Olahraga #Dendakomdis #persebayasurabaya #pssi via @beritajatimcom https://t.co/s2aaEjpWgo";0;0;0;0;in;21287066;1682728973506314240;beritajatimcom;https://twitter.com/beritajatimcom/status/1682728973506314240
