created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed May 17 13:32:26 +0000 2023;1658827820293066752;"Pejabat-pejabat minggir dulu ya! 😅🙏  #SEAGames2023 #Indonesia #PSSI #SisiLain https://t.co/HOaBPrEgaP";5;12;99;692;in;27197792;1658827820293066752;GOAL_ID;https://twitter.com/GOAL_ID/status/1658827820293066752
Wed May 17 13:27:19 +0000 2023;1658826533488955393;"Pertemuan berlanjut ke ruang kerja Menhan Prabowo, keduanya mendiskusikan perkembangan isu terkini terkait pertahanan negara.  @kementerianbumn  #Prabowo #PrabowoSubianto #ErickThohir #BUMN #PSSI #Kemhan #KemhanRI https://t.co/UbyM9CqZU1";0;0;9;35;in;714719021816541184;1658824853498257410;Kemhan_RI;https://twitter.com/Kemhan_RI/status/1658826533488955393
Wed May 17 12:46:03 +0000 2023;1658816147599544320;"PSSI Bawa Sepak Bola Indonesia Berprestasi, PDIP Apresiasi Kerja Nyata Erick Thohir #PSSI https://t.co/euwNLlNQwO";0;0;0;1;in;79130206;1658816147599544320;jpnncom;https://twitter.com/jpnncom/status/1658816147599544320
Wed May 17 12:37:39 +0000 2023;1658814034647605252;"Finally, di balik ini semua setelah penantian 32 tahun Timnas U-22 juara Sea Games 2023. @erickthohir  @pssi #timnasday #timnas #pssi #erickthohir #jokowi #menteribumn #cawapres #cawapres2024 #bumn #bumnuntukindonesia #sepakbola #sepakbolaindonesia #seagames2023 #coldplay https://t.co/DiDV0PbEsM";0;0;0;1;in;498828010;1658814034647605252;kehidufunid;https://twitter.com/kehidufunid/status/1658814034647605252
Wed May 17 12:32:52 +0000 2023;1658812828684517377;"Jujurly sedih campur haru melihat sosok pemimpin seperti Pak @erickthohir  @pssi #timnasday #timnas #pssi #erickthohir #jokowi  #menteriolahraga #menteriolahragaindonesia  #cawapres #cawapres2024 #bumn  #sepakbola #sepakboladunia #seagames #seagames2023 #indonesia  #coldplay https://t.co/GM6cDJ3M4T";0;0;0;1;in;498828010;1658812828684517377;kehidufunid;https://twitter.com/kehidufunid/status/1658812828684517377
Wed May 17 12:25:52 +0000 2023;1658811068570025986;"Ketum PSSI kebanggan anak” bangsa💪🏻🥹 @erickthohir  @pssi #timnasday #timnas #pssi #erickthohir #jokowi #aryasinulingga #menteribumn #menteriolahraga #menteriolahragaindonesia #jokowipresidenku #cawapres #cawapres2024 #bumn #bumnuntukindonesia #sepakbola #sepakbolaindonesia https://t.co/QlodkZ4HE8";0;0;0;1;in;498828010;1658811068570025986;kehidufunid;https://twitter.com/kehidufunid/status/1658811068570025986
Wed May 17 12:17:51 +0000 2023;1658809051587956736;"Dengan keberanian yg tinggi, beliau seakan2 ga takut apapun, demi bela timnas. Kalau bukan @erickthohir yg jadi ketum, belum tentu bisa melindungi kaya beliau.  #KitaGaruda #TimnasDapatEmas #ErickThohir #ErickSolusi #timnas #timnasday #timnasindonesia #sepakbola #seagames #PSSI https://t.co/pNQ0brPnwm";0;0;0;1;in;1593156160818855936;1658809051587956736;montureng;https://twitter.com/montureng/status/1658809051587956736
Wed May 17 12:15:56 +0000 2023;1658808568517361665;"Selamat Timnas Mens Football Indonesia 🇮🇩 for gold medals.   https://t.co/8xka2BWqen  #PSSI  #IndonesiavsThailand";0;0;0;0;in;1607685513003270145;1658808568517361665;LilyBeauty_co;https://twitter.com/LilyBeauty_co/status/1658808568517361665
Wed May 17 12:12:25 +0000 2023;1658807682374189057;"Selamat atas Juara yang telah diraih Timnas U-22 dalam Sea Games Kamboja 2023...  #seagames2023  #pssi  #timnasindonesia  #PGNSolution #Solutionation #EnergizingYou #EnergiBaikBagiNegeri #MenyalurkanEnergiBaik https://t.co/zLpZFXdB1U";0;0;0;1;in;986781635600252928;1658807682374189057;pgn_solution;https://twitter.com/pgn_solution/status/1658807682374189057
Wed May 17 12:11:20 +0000 2023;1658807409987715072;"Siapa Kita !!  INDONESIA ... !!!  Luar biasa , mentalitas juara dan terbukti mental adalah segalanya dalam pertandingan .. Lanjutkan Pak #ErickThohir  Tularkan semangat juang dan pantang menyerah pada #GarudaMuda dan #GenerasiMuda bangsa Indonesia   #ErickMerokET #PSSI https://t.co/9HOnQwSQHK";0;0;0;0;in;1553078741793853441;1658807409987715072;RoketIndo;https://twitter.com/RoketIndo/status/1658807409987715072
Wed May 17 12:04:27 +0000 2023;1658805679992475648;"Selamat untuk timnas Indonesia U-22  #indonesiavsthailand #indonesiajuara  #kobarkansemangatgaruda #saatnyaindonesiajuara #timnasu23 #timnasindonesia #seagames2023 #IndraSjafri #pssi #erickthohir #indonesiavsthailand #bostonricardowau🇮🇩 https://t.co/wcpfs2RxW4";0;0;0;1;in;1427351677439397908;1658805679992475648;boston_wau;https://twitter.com/boston_wau/status/1658805679992475648
Wed May 17 12:02:45 +0000 2023;1658805252035084288;"Pas liat ada kericuhan ini gue merinding sih, ikut deg2an dan panik juga.   Apalagi pak ketum @erickthohir juga lgsg turun ke lapangan buat nenangin tim. Semoga semuanya aman.  #TimnasDapatEmas #ErickThohir #ErickSolusi  #timnasday #timnasindonesia #sepakbola  #seagames #PSSI https://t.co/YwoPWR9eGj";0;0;0;2;in;1593112434084306946;1658805252035084288;WalujoRaka;https://twitter.com/WalujoRaka/status/1658805252035084288
Wed May 17 11:17:01 +0000 2023;1658793740365094912;"Woww !  Selamat untuk Indonesia yang telah berhasil membawa medali emasi setelah menanti selama 32 Tahun!  #timnasday #juaraseagames #seagames2023 #pssi #indonesia https://t.co/45SDwVlOJG";0;0;0;0;in;920160678979211264;1658793740365094912;aandomag;https://twitter.com/aandomag/status/1658793740365094912
Wed May 17 11:13:23 +0000 2023;1658792826870853632;"Garuda Nusantara merayakan Euforia kemenangan usai mengalahkan Thailand 5-2 di laga Final SEA Games 2023. Para pemain sampai meniru selebrasi Lionel Messi, yaitu tidur dengan trofi dan peluk maskot. YLD  #GTV #SeaGames2023 #TimnasIndonesia #GarudaNusantara #SepakBola #PSSI https://t.co/WBHtJ67IS9";0;0;0;0;in;543264218;1658792826870853632;GTVID_News;https://twitter.com/GTVID_News/status/1658792826870853632
Wed May 17 10:52:35 +0000 2023;1658787590982737921;"Presiden Jokowi Bakal Beri Hadiah ke Timnas Indonesia #PresidenJokowi #PSSI #SEAGames2023 #TimnasIndonesia  https://t.co/pxr1yFXPdh https://t.co/SbO2pEWyRL";0;0;0;0;in;1139396104347250688;1658787590982737921;Beritabaruco;https://twitter.com/Beritabaruco/status/1658787590982737921
Wed May 17 10:49:02 +0000 2023;1658786700397785088;"Iwan Bule Apresiasi Timnas Indonesia Berhasil Raih Emas SEA Games 2023  https://t.co/rXuhiMoHEe  #SEAGames2023 #iwanbule #PSSI #sepakbola #TimnasIndonesia #Timnas #TimnasDay  #SEAGames32 #SEAGames #beritabolaterbaru";0;0;0;0;in;1465529152136568833;1658786700397785088;officialntv_;https://twitter.com/officialntv_/status/1658786700397785088
