created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jul 20 15:57:35 +0000 2023;1682057171700453377;"https://t.co/cTsdkbxXXV  Harry Kane Mulai Di Awasi Barcelona  #bandarbola #bandarbolaasia #bandarbolaterkini #bandarbolaternama #bandarbolaterdepan #duniabola #pialadunia #bandarbolaterbaik #bandarbolaterbesar #pssi #sbo #daftarbola https://t.co/OIZHDEpGDm";0;0;0;1;in;1333880876707397634;1682057171700453377;BandarBolaTop;https://twitter.com/BandarBolaTop/status/1682057171700453377
Thu Jul 20 15:22:34 +0000 2023;1682048359899754497;"Umumkan Komite PSSI 2023-2027, Erick Thohir Dipercayakan Jadi Komite Wasit #OLAHRAGA #ErickThohir #KomiteWasit #PSSI  https://t.co/Ktubv3Kjrh https://t.co/M5jQhTzSB4";0;0;0;1;in;1139396104347250688;1682048359899754497;Beritabaruco;https://twitter.com/Beritabaruco/status/1682048359899754497
Thu Jul 20 13:00:02 +0000 2023;1682012490287267841;"GOAL menghitung total denda yang didapatkan klub dari hasil sidang komdis #PSSI - termasuk denda untuk pemain dan juga panpel.  #Liga1  https://t.co/vfUwH0uw35";0;0;0;8;in;27197792;1682012490287267841;GOAL_ID;https://twitter.com/GOAL_ID/status/1682012490287267841
Thu Jul 20 12:15:00 +0000 2023;1682001156216872960;"Ketua Umum PSSI, Erick Thohir memastikan perwakilan FIFA akan hadir untuk memantau sejumlah stadion yang diajukan sebagai venue Piala Dunia U-17. #FIFA #PSSI #Pantaucom  https://t.co/EUUExE12vI";0;0;0;0;in;1283065312611426304;1682001156216872960;pantaucom_;https://twitter.com/pantaucom_/status/1682001156216872960
Thu Jul 20 12:12:26 +0000 2023;1682000511971500034;"🏆🏆 JADWAL LIGA 1 INDONESIA 🏆🏆  PASANG WIN STREAK DAN DAPATKAN BONUS TAMBAHAN HINGGA 5.000.000 IDR 💸💸 Halaman promosi: https://bit/ly/Winstreak1x  ⚡Link daftar: https://t.co/OIeGO6MNKO Kode promo pendaftaran: 1xcuantrs (bonus hingga 1.500.000 IDR) #PSSI #LIGA1INDONESIA https://t.co/N5xsVYblu3";0;0;0;0;in;1412741197060317186;1682000511971500034;Ind1xbet;https://twitter.com/Ind1xbet/status/1682000511971500034
Thu Jul 20 12:04:00 +0000 2023;1681998387632132096;"40 Nama untuk Asian Games 2022 Disetor, Timnas Gelar TC pada Agustus.  #bolaskorcom #asiangames #timnasindonesia #pssi  https://t.co/mPCftSQoA2";0;0;0;0;in;940477788959555584;1681998387632132096;bolaskorcom;https://twitter.com/bolaskorcom/status/1681998387632132096
Thu Jul 20 11:56:20 +0000 2023;1681996459020029952;"Sosoknya yg tegak lurus kepada Pak Presiden, dan selalu memikirkan rakyatnya yg bener2 bikin kita sadar kalau kita butuh sosok seperti ini utk jadi pemimpin Indonesia  #erickthohir #ericksolusi #menteribumn #bumn #ketumpssi #pssi #presidenjokowi #pilpres2024 #pemimpin #indonesia https://t.co/gpiyNWU5tY";0;0;0;0;in;1593101452540809216;1681996459020029952;netizulbudiman;https://twitter.com/netizulbudiman/status/1681996459020029952
Thu Jul 20 11:30:01 +0000 2023;1681989835886854146;"PSSI serius untuk membenahi kualitas Liga 1, salah satunya dengan melakukan pembinaan terhadap para wasit sebagai pengadil lapangan. #PSSI #Wasit #Pantaucom  https://t.co/N76UgOuW50";0;0;0;0;in;1283065312611426304;1681989835886854146;pantaucom_;https://twitter.com/pantaucom_/status/1681989835886854146
Thu Jul 20 11:00:14 +0000 2023;1681982341047287809;"Nice pak ketum @erickthohir, gaada titip-titip, sekarang seleksinya adil, demi #GarudaMendunia!  #erickthohir #ericksolusi #ketumpssi #pssi #timnasindonesia #timnasu17 #seleksitimnas #talentagaruda #kitagaruda #sepakbolaindonesia #pialadunia #pialaduniau17 #fifa #matchday https://t.co/JCoxmG8sOU";0;0;0;0;in;1593156160818855936;1681982341047287809;montureng;https://twitter.com/montureng/status/1681982341047287809
Thu Jul 20 09:09:00 +0000 2023;1681954347423498240;"PSSI membuka seleksi Timnas Indonesia U-17.  #merahputihcom #pssi #timnasindonesia #sepakbola   https://t.co/3ABNTMaSCr";0;0;0;0;in;2714869507;1681954347423498240;newsmerahputih;https://twitter.com/newsmerahputih/status/1681954347423498240
