created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jul 24 16:35:00 +0000 2023;1683516138284621825;"Kota Solo akan menjadi tempat semifinal dan final Piala Dunia U-17 2023.  #bolaskorcom #pialadunia #u17wc #pssi  https://t.co/FsD8ASnsTq";0;0;0;0;in;940477788959555584;1683516138284621825;bolaskorcom;https://twitter.com/bolaskorcom/status/1683516138284621825
Mon Jul 24 15:07:00 +0000 2023;1683493992497913857;"PSSI jadikan Frank Wormuth sebagai pendamping pelatih Timnas Indonesia U-17.  #bolaskorcom #pssi #frankwormuth #timnasindonesia  https://t.co/YExUvNmgRh";0;0;0;0;in;940477788959555584;1683493992497913857;bolaskorcom;https://twitter.com/bolaskorcom/status/1683493992497913857
Mon Jul 24 09:47:25 +0000 2023;1683413567931060224;"Solo jadi tuan rumah Piala Dunia U-17.  Yah kalo menurut Admin tidak apa apa... Mau Solo, JIS ataupun yang lain nya, yang penting Piala Dunia berjalan dengan lancar.  #galerisepakbola #sepakbolaindonesia #pssi #PSSINow #timnas #timnasday #timnasgaruda #timnasindonesia #timnasu17 https://t.co/dnvfD0Ftpk";0;0;0;3;in;1588025231381516289;1683413567931060224;galeri_bola_;https://twitter.com/galeri_bola_/status/1683413567931060224
Mon Jul 24 08:45:00 +0000 2023;1683397858840682497;"Dampingi Bima Sakti, PSSI Rekrut Frank Wormuth #bimasakti #pssi #frankwormuth  https://t.co/VPc3zltVtd";0;0;0;0;in;891906384794599424;1683397858840682497;RADARSOLO_;https://twitter.com/RADARSOLO_/status/1683397858840682497
Mon Jul 24 08:14:34 +0000 2023;1683390201065005058;"PSSI Tunjuk Frank Wormuth Sebagai Konsultan Pelatih Timnas U17. 👇  PSSI secara resmi menunjuk Frank Wormuth, mantan Pelatih Groningen FC, sebagai konsultan pelatih Timnas U-17 untuk meningkatkan… #Olahraga #PialaDuniau17 #pssi via @beritajatimcom https://t.co/ZBqbqW8pAs";0;0;0;0;in;21287066;1683390201065005058;beritajatimcom;https://twitter.com/beritajatimcom/status/1683390201065005058
Mon Jul 24 08:03:42 +0000 2023;1683387466181640192;"Ketua Umum PSSI Erick Thohir menyebut laga semifinal dan final Piala Dunia U-17 akan dilangsungkan di Kota Solo, Jawa Tengah.  #PSSi #ErickThohir #PialaDuniaU17  https://t.co/0K4wBCkCTk";1;0;0;0;in;89877164;1683387466181640192;fajaronline;https://twitter.com/fajaronline/status/1683387466181640192
Mon Jul 24 07:39:53 +0000 2023;1683381471229415424;"Ketua umum PSSI, Erick Thohir memastikan Stadion yang akan menjadi venue untuk babak semifinal dan final ajang Piala Dunia U-17 yang akan berlangsung di Indonesia.  #pssi #pialaduniau17 https://t.co/5r5tFUI7lW";2;0;0;0;in;89877164;1683381471229415424;fajaronline;https://twitter.com/fajaronline/status/1683381471229415424
Mon Jul 24 07:36:50 +0000 2023;1683380705127194624;"#LTID - Aidil Sharin Sahak Resmi Berpisah Dengan Persikabo 1973  #LTID #Ligatarkamid #beritabola #beritabolaterkini #beritabolaterupdate #beritabolaindonesia #pssi #briliga1 #timnasindonesia #persikabo1973 https://t.co/l7rVMDNc4C";0;0;0;0;in;1672139723463327747;1683380705127194624;LigatarkamID;https://twitter.com/LigatarkamID/status/1683380705127194624
Mon Jul 24 07:01:34 +0000 2023;1683371828792922118;"Pramusim yang bagus untuk MU  https://t.co/IsDQmbtkR9  #bolasports #pssi #bolaindonesia https://t.co/1plKszQsKR";0;0;0;0;in;1642037761057382400;1683371828792922118;Cmgacor89;https://twitter.com/Cmgacor89/status/1683371828792922118
Mon Jul 24 06:37:22 +0000 2023;1683365741964451840;"PSSI Kontrak Eks Pelatih Groningen asal Jerman Untuk Piala Dunia U-17 2023 via @infosumbar https://t.co/2W9Nq5ryyv  #infosumbar #PSSI #PialaDuniaU17";0;0;0;0;in;162721676;1683365741964451840;infoSumbar;https://twitter.com/infoSumbar/status/1683365741964451840
Mon Jul 24 06:16:00 +0000 2023;1683360363759439873;"Stadion Manahan Solo Jadi Venue Semifinal-Final Piala Dunia U-17 https://t.co/Pj9zsGq1T7 #parboaboa #pssi  #sepakbola   #timnasindonesia   #FIFA https://t.co/zWlrOQDJOO";0;0;0;0;in;1403262851142230017;1683360363759439873;parboaboa;https://twitter.com/parboaboa/status/1683360363759439873
Mon Jul 24 05:57:51 +0000 2023;1683355796447592449;"PSSI telah menetapkan lawan untuk Timnas Indonesia pada FIFA Matchday September 2023. Skuat Garuda akan menantang Turkmenistan di Stadion Gelora Bung Tomo, pada 8 September mendatang.   Wajib nonton langsung di stadion ini sih!  #bolaskorcom #pssi #timnasindonesia #fifa https://t.co/5Qhk3gm4Bx";0;0;0;0;in;940477788959555584;1683355796447592449;bolaskorcom;https://twitter.com/bolaskorcom/status/1683355796447592449
Mon Jul 24 05:30:00 +0000 2023;1683348787132088321;"PSSI kembali menggelar seleksi pemain timnas untuk persiapan Piala Dunia U-17 di Stadion Sriwedari Solo. Ketua Umum PSSI memastikan tidak ada pemain titipan dalam seleksi ini. PAA  #TimnasU17 #PialaDuniaU17 #SeleksiTimnas #PSSI #ErickThohir #SeputariNewsPagi #SeputariNewsRCTI https://t.co/cXZ52aHa0E";0;0;0;0;in;375995332;1683348787132088321;SeputariNews;https://twitter.com/SeputariNews/status/1683348787132088321
Mon Jul 24 02:18:15 +0000 2023;1683300530330951680;"Tim Medsos Pusat @erickthohir  #ErickThohir #BUMN #EKonomi #PSSI #akhlak #ForumAKHLAKIndonesia #erichtohirmenyaparelawan #akhlakbumn #akhlakers #kitaatasi #AkhlakersRelawanErickThohir #aryakuntadi #BayuSamekto https://t.co/ZkKECRvjMB";0;0;0;0;in;823277508;1683300530330951680;BayuGorontalo;https://twitter.com/BayuGorontalo/status/1683300530330951680
