created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 05 21:55:34 +0000 2023;1687945469077618688;"Barito Putera Kalahkan Arema FC  https://t.co/hZmUH1MkKS  * * * *  Berita @ligasatuindonesia1  https://t.co/zZoqf05c6j  #ligasatuindonesia1 #briliga1 #pssi #psssleman #persija https://t.co/uEghDXQcrI";0;0;0;0;in;1659401227590045698;1687945469077618688;seputar_liga1;https://twitter.com/seputar_liga1/status/1687945469077618688
Sat Aug 05 20:26:34 +0000 2023;1687923070701543424;"#ITSLI - Antusiasme publik sepak bola Amerika Serikat untuk menyaksikan kehebatan Messi terlihat di laga tandang perdana kontra Dallas FC,  Tiker terjual habis hanya dalam waktu 10 menit😳.  REAL !!! MESSI IS GOD !!! 🔥🔥🔥 * #Ligasatuindonesia1 #BRILiga1 #PSSI #TimnasIndonesia https://t.co/9RC0IkQ30D";0;0;0;0;in;1659401227590045698;1687923070701543424;seputar_liga1;https://twitter.com/seputar_liga1/status/1687923070701543424
Sat Aug 05 19:57:27 +0000 2023;1687915742849908736;"Sampai saat ini rumput ( JIS ) Jakarta Internasional Stadium belum di ganti, sebenarnya jadi di ganti ga sih.  Pihak Jakpro &amp  Lestarindo malah terus merawat  #JakartaInternasionalStadium #PSSI #FIFA https://t.co/ic5Zgm0hvp";1;0;2;4;in;2346078266;1687915742849908736;iflix23;https://twitter.com/iflix23/status/1687915742849908736
Sat Aug 05 14:48:53 +0000 2023;1687838087177707520;"Shin Tae-Yong memilih TC jangka pendek untuk Timnas Indonesia jelang AFF U-23, pada 17 Agustus mendatang ✅  Keputusan tepat?  #GarudaDiRantau #PSSI   https://t.co/eT3jboHXE3";0;2;1;19;in;27197792;1687838087177707520;GOAL_ID;https://twitter.com/GOAL_ID/status/1687838087177707520
Sat Aug 05 10:07:33 +0000 2023;1687767287447855104;"Pilihan Pak ketum @Erickthohir ga mungkin salah. Melalui seleksi ketat, pasti Frank bisa bawa #GarudaMendunia!  #pssi #u17 #sepakbola #pialaduniau17 #soccer #football #fifa #worldcup #timnas #talentagaruda https://t.co/a2MonBqFlI";0;0;0;0;in;1593156160818855936;1687767287447855104;montureng;https://twitter.com/montureng/status/1687767287447855104
Sat Aug 05 09:12:39 +0000 2023;1687753471246880768;"Sejak kehilangan Marko Simic sesaat sebelum kalah 0-1 dari Persita Tangerang dalam pekan keempat BRI Liga 1 2023/2024 pada 22 Juli 2023,   https://t.co/vMsWp70wSg  Berita @ligasatuindonesia1  https://t.co/zZoqf05c6j  #ligasatuindonesia1 #briliga1 #pssi #timnasindonesia https://t.co/Auu50tHvul";0;0;0;0;in;1659401227590045698;1687753471246880768;seputar_liga1;https://twitter.com/seputar_liga1/status/1687753471246880768
Sat Aug 05 08:04:00 +0000 2023;1687736195642478592;"Tak Ikut Campur Format Liga 2, Erick Thohir Tugasnya Cuma Cari Sponsor.  #bolaskorcom #liga2 #pssi #erickthohir  https://t.co/jtt4FsgXuZ";0;0;0;1;in;940477788959555584;1687736195642478592;bolaskorcom;https://twitter.com/bolaskorcom/status/1687736195642478592
Sat Aug 05 07:12:47 +0000 2023;1687723305288220673;"4 Pemain Arema FC yang Bisa Jadi Mimpi Buruk bagi Barito Putera  https://t.co/pTJeqXfUCZ  Berita @ligasatuindonesia1  #ligasatuindonesia1 #aremafc #baritoputera #pssi https://t.co/AzHgyGqrxN";0;0;0;0;in;1659401227590045698;1687723305288220673;seputar_liga1;https://twitter.com/seputar_liga1/status/1687723305288220673
Sat Aug 05 07:08:18 +0000 2023;1687722178584948737;"Suporter masuk ke lapangan kembali terjadi di pertandingan Liga 1 antara PSS Sleman vs Persija. #PSSSleman #suporter #Persija #wasit #PSSI   https://t.co/JhfooQwWiS";0;0;0;0;in;1632951214311604227;1687722178584948737;KabarDKIdotcom;https://twitter.com/KabarDKIdotcom/status/1687722178584948737
Sat Aug 05 06:08:00 +0000 2023;1687707004092002305;"Erick Thohir Ingin Duetkan Pelatih Jepang dan Indonesia di Timnas Putri.  #bolaskorcom #erickthohir #pssi #timnasindonesia  https://t.co/30tlXMJ2M1";0;0;0;0;in;940477788959555584;1687707004092002305;bolaskorcom;https://twitter.com/bolaskorcom/status/1687707004092002305
Sat Aug 05 04:41:51 +0000 2023;1687685322531045376;"JADWAL LIGA 1 INDONESIA  AREMA FC VS BARITO PUTERA MADURA UNITED VS PSIS SEMARANG  LINK: https://t.co/fYnHQ6EmE4 #gayabola #bola #pssi #olahraga #sepakbola #sport #indoenseia #aremafc #malang #baritoputera #barito #maduraunited #MUFC #madura #psissemarang #psisday #semarang #psis https://t.co/3yqTT6lo53";0;1;1;2;in;1207176206455455744;1687685322531045376;BolaGaya;https://twitter.com/BolaGaya/status/1687685322531045376
Sat Aug 05 00:17:03 +0000 2023;1687618684653813760;"#ITSLI - PSS Sleman 1-3 Persija, 3 Poin dan Malam Yang Sejuk di Sleman | Highlight BRI Liga 1 2023/2024.  Ayo Macan Kalian Pasti Bisa Bangkit Terus ✊🔥 * * #Ligasatuindonesia1 #BRILiga1 #PSSI #TimnasIndonesia #MacanKemayoran #Persija #PersijaJakarta #PersijaDay #Jakmania #Thejak https://t.co/fxSO2EAwx3";0;0;4;0;in;1659401227590045698;1687618684653813760;seputar_liga1;https://twitter.com/seputar_liga1/status/1687618684653813760
