created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jul 23 17:31:26 +0000 2023;1683167952521285632;"ERICKTHOHIRNEWS|  Gak bahaya ta? ✨️#kikisaputri #kiki #erickthohir #pssi #jis #fyp #f... - TikTok | BangkitBersamaET  https://t.co/Sifzez62Df";0;0;0;0;in;1668530958780465153;1683167952521285632;Berita_ET;https://twitter.com/Berita_ET/status/1683167952521285632
Sun Jul 23 15:31:10 +0000 2023;1683137685677023234;"Stadion Manahan Solo Jadi Venue Semifinal dan Final Piala Dunia U-17 #ErickThohir #PialaDuniaU17 #PSSI #StadionManahanSolo  https://t.co/gXVImacdbJ https://t.co/4yFTwbdTaA";0;1;0;1;in;1139396104347250688;1683137685677023234;Beritabaruco;https://twitter.com/Beritabaruco/status/1683137685677023234
Sun Jul 23 15:28:05 +0000 2023;1683136913354682368;"Selengkapnya: https://t.co/87qdISolaQ  #pssibisaapa #pssi #pssinow #komdispssi #Persebayaday #persebaya #persebayasurabaya #koinuntukpssi";0;0;0;0;in;1053747934104178688;1683136904613748736;everyone_care;https://twitter.com/everyone_care/status/1683136913354682368
Sun Jul 23 14:07:09 +0000 2023;1683116544824602626;"Timnas Sepak Bola Amputasi Indonesia Juara Piala ACC Lawan Timnas Malaysia #Persam #PSSI #TimnasIndonesia  https://t.co/YjugBZdCkY https://t.co/eiE9mtw05I";0;0;0;1;in;1139396104347250688;1683116544824602626;Beritabaruco;https://twitter.com/Beritabaruco/status/1683116544824602626
Sun Jul 23 12:00:00 +0000 2023;1683084546168717312;"Ketua Umum PSSI Erick Thohir tunjuk mantan pelatih Timnas Jerman U-20 Frank Wormuth sebagai konsultan pelatih Timnas Indonesia U-17. #ThePhraseID #Ericktohir #ErickThohir #PSSI #TimnasIndonesia #TimnasU17  https://t.co/wGeuajZUVr";0;0;0;3;in;1385513704322600961;1683084546168717312;ThePhraseID;https://twitter.com/ThePhraseID/status/1683084546168717312
Sun Jul 23 09:10:06 +0000 2023;1683041789144616960;"Info RTP Harian bosku 🤑🤑🤑🤩 #cmgacor89 #cmgacor #cmgacor89link #PSSI #FIFAWomensWorldCup2023 https://t.co/6sEjcaMZ2L";0;0;0;0;in;1642037761057382400;1683041789144616960;Cmgacor89;https://twitter.com/Cmgacor89/status/1683041789144616960
Sun Jul 23 08:57:00 +0000 2023;1683038490773139456;"Gebrakan anyar kembali dilakukan PSSI era kepengurusan Erick Thohir. Ia selaku Ketua Umum PSSI baru saja mengumumkan sosok konsultan pelatih anyar berkebangsaan Jerman. (ist) #ErickThohir #PSSI  https://t.co/bQ6OpJLLsC";0;0;0;0;in;124171593;1683038490773139456;tribunnews;https://twitter.com/tribunnews/status/1683038490773139456
Sun Jul 23 07:40:41 +0000 2023;1683019287370567680;"Kabar Timnas : Erick Thohir Kunjungi Seleksi Timnas Indonesia U 17 Didampingi Dirtek PSSI #pssi #TimnasDay #Sepakbola  https://t.co/bTzynmT7FP";0;0;0;0;in;1667307176019509248;1683019287370567680;genmuslim212;https://twitter.com/genmuslim212/status/1683019287370567680
Sun Jul 23 07:38:36 +0000 2023;1683018761505501184;"Resmi! PSSI Tunjuk Direktur Teknik Baru Asal Jerman, Siapakah Dia? #pssi #Sepakbola #TimnasDay  https://t.co/T32gBboWUA";0;0;0;0;in;1667307176019509248;1683018761505501184;genmuslim212;https://twitter.com/genmuslim212/status/1683018761505501184
Sun Jul 23 06:43:03 +0000 2023;1683004781487591426;"Ketua Umum PSSI Erick Thohir :   "Solo akan jadi tempat bersejarah! Hari ini seleksi Timnas U17 digelar di stadion bersejarah, Stadion Sri Wedari, Solo. Solo juga akan mencatatkan sejarah dengan menjadi venue semifinal dan final FIFA World Cup U-17."  #erickthohir #solo #PSSI https://t.co/x4Jfz7ioTA";0;0;0;2;in;1464820564657328128;1683004781487591426;lagilagibola;https://twitter.com/lagilagibola/status/1683004781487591426
Sun Jul 23 01:11:02 +0000 2023;1682921229202911232;"Prediksi Madura united vs persis Solo di liga1 #prediksiskor #persissolo #maduraunited #liga1 #pssi  https://t.co/Kl1xPOmJDZ";0;0;1;1;in;1609843838029529088;1682921229202911232;PutriIn22836341;https://twitter.com/PutriIn22836341/status/1682921229202911232
