created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 06 21:23:50 +0000 2023;1688299870917210112;"#ITSLI - ✅ RESMI! Kata Coach Bima Sakti Piala Dunia itu sebagai ajang belajar dan mencari pengalaman.  Siapin Tagar #GantiBima Leh Uga Tuh Guys 🔥🔥🔥 * * #Ligasatuindonesia1 #BRILiga1 #PSSI #TimnasIndonesia #GantiBimaSakti #PialaDuniaU17 #BSOUT #TolongGantiCoachBimaSakti https://t.co/wzQ72gcuCF";0;0;0;0;in;1659401227590045698;1688299870917210112;seputar_liga1;https://twitter.com/seputar_liga1/status/1688299870917210112
Sun Aug 06 20:44:30 +0000 2023;1688289970044444672;"#LTID - Yandi Sofyan Ingin Membela Timnas  #LTID #ligatarkamID #beritabola #beritabolaindonesia #timnasindonesia #PSSI #sepakbolaindonesia #PTLIB #liga1 #briliga1 #indonesialiga1 https://t.co/GGmVtl1fJg";0;0;0;0;in;1672139723463327747;1688289970044444672;LigatarkamID;https://twitter.com/LigatarkamID/status/1688289970044444672
Sun Aug 06 14:14:23 +0000 2023;1688191795568730113;"Siap banget liat #GarudaMendunia !!!  #PSSI #erickthohir #sepakbola #garudamuda #sepakbolaindonesia #timnas https://t.co/qmGs1q142H";0;0;0;0;in;1593156160818855936;1688191795568730113;montureng;https://twitter.com/montureng/status/1688191795568730113
Sun Aug 06 14:03:32 +0000 2023;1688189064653205506;"Gaskeun Liga 2! Penonton udah ga sabar!  #PSSI #sepakbola #Liga2 #erickthohir #liga #sepakbolaIndonesia https://t.co/SJmuUOkoMk";0;0;0;0;in;1593112434084306946;1688189064653205506;WalujoRaka;https://twitter.com/WalujoRaka/status/1688189064653205506
Sun Aug 06 12:15:34 +0000 2023;1688161894610464768;"Wah, ternyata JIS direnovasi gara-gara PSSI beli bus tiga tingkat 😱  Bener nggak ya postingan ini? Coba dicek dulu kuy!  #jis #jakartainternationalstadium #pssi #bustingkat #hoaks #cekfakta #hoaksataufakta https://t.co/BVPBvBQpwg";0;0;0;0;in;2393930923;1688161894610464768;lensaRTV;https://twitter.com/lensaRTV/status/1688161894610464768
Sun Aug 06 07:57:52 +0000 2023;1688097040868532224;"Persita Tangerang Vs PSM Makassar #persita #psmmakassar #prediksiskor #pssi #briliga1 #headtohead #radarpena  https://t.co/vo799DNNAZ";0;0;1;1;in;1609843838029529088;1688097040868532224;PutriIn22836341;https://twitter.com/PutriIn22836341/status/1688097040868532224
Sun Aug 06 07:57:09 +0000 2023;1688096859632680960;"Prediksi skor Persia Vs PSM Makassar liga1 pekan ke7 #prediksi #persitatangerang #psmmakassar #liga1 #pssi #headtohead  https://t.co/vo799DNNAZ";0;0;1;1;in;1609843838029529088;1688096859632680960;PutriIn22836341;https://twitter.com/PutriIn22836341/status/1688096859632680960
Sun Aug 06 07:49:07 +0000 2023;1688094838431059971;"Jelang Tantang Persis di BRI Liga 1, Bojan Hodak Istirahatkan 10 Pemain Persib  Berita selengkapnya : https://t.co/ts5dgK7AMo  * * * *  Berita @ligasatuindonesia1  https://t.co/zZoqf05c6j  #ligasatuindonesia1 #briliga1 #pssi #persib #persibbandung https://t.co/G7zV3tj63E";0;0;0;0;in;1659401227590045698;1688094838431059971;seputar_liga1;https://twitter.com/seputar_liga1/status/1688094838431059971
Sun Aug 06 04:52:22 +0000 2023;1688050359250616320;"Kalah terus di uji coba, Bima Sakti bakal dipecat dari kepelatihan timnas Indonesia U-17? Benarkah?  Cek 👉 https://t.co/2InqO4T6Yp dan https://t.co/XIVdU0Ej6a  #Prediksi #LinkStreaming #LiveStreaming #Timnas #Indonesia #PSSI #BimaSakti https://t.co/JginZZBfw0";0;0;0;1;in;1658700695359619072;1688050359250616320;bolagol___;https://twitter.com/bolagol___/status/1688050359250616320
Sun Aug 06 00:30:29 +0000 2023;1687984455041142784;"LAGU VIRAL TENTANG PSSI MENYAMBUT HARI KEMERDEKAAN RI By : Muhammad Ari Pratomo (MuhammadAriLaw)  #pssi #indonesia #duniabola #viral https://t.co/3jsfNNAPhV";0;0;0;1;in;1383915544378626049;1687984455041142784;MuhammadAriLaw;https://twitter.com/MuhammadAriLaw/status/1687984455041142784
Sat Aug 05 21:55:34 +0000 2023;1687945469077618688;"Barito Putera Kalahkan Arema FC  https://t.co/hZmUH1MkKS  * * * *  Berita @ligasatuindonesia1  https://t.co/zZoqf05c6j  #ligasatuindonesia1 #briliga1 #pssi #psssleman #persija https://t.co/uEghDXQcrI";0;0;0;0;in;1659401227590045698;1687945469077618688;seputar_liga1;https://twitter.com/seputar_liga1/status/1687945469077618688
